country,ea_id,year.x,year.y,asset_index,asset_index_diff,infrastructure_index,infrastructure_index_diff,n
et,07110800501,2011,2015,0.42336442539359925,0.3552268522469967,0.658559024470162,-0.034776276983927094,9
et,07120100102,2011,2015,0.5205248665748308,0.7404864503582006,-0.30806118033035945,-0.9320444563873429,8
et,07120101602,2011,2015,-0.3773634215773204,-0.33518159914146395,0,0.05011075893331372,9
et,07120102802,2011,2015,0.30425491592321563,0.4176225782947835,0.03202405337287976,-0.40679296009613686,10
et,07130101301,2011,2015,-0.12906176671731373,-0.08732051487383212,0.22102623584577458,0.18306563647031399,10
et,07130102505,2011,2015,-0.6672493731111832,-0.7237154913895736,0.3250569890592327,0.8032045990423142,12
et,07140100402,2011,2015,0.4162855743155579,0.47864595587613457,0.5184634163856161,0.8165323766369086,11
et,07140101303,2011,2015,0.9490273143080326,1.186743720765717,0.695645051359139,2.0252164758066242,11
et,07150100704,2011,2015,-1.4865346489712628,-1.5968278283048358,-0.11402872178528976,0.21378158180170975,10
et,07150102609,2011,2015,0.21432004614532732,0.43993687718846536,-0.3212254264147102,-0.4710943690937456,12
et,07150104404,2011,2015,-0.08588404467592169,0.10330208949826544,-0.23900328848877136,-0.22484873104601022,12
et,07160100803,2011,2015,-0.08938871389829574,-0.05361593802413603,-0.4791695313850037,-1.8875020208430964,11
et,07160101705,2011,2015,-0.22217532512777047,-0.3721542650279227,0.4703434516884977,0.13625231472807908,10
et,07170100103,2011,2015,0.4111554360702402,0.616134422962464,-0.38370331032104776,-1.099035551956118,6
et,07170200104,2011,2015,0.7493378638936506,1.396245216545272,0.281904472888933,0.8943815179541207,7
et,07170200803,2011,2015,0.20620240887222094,0.3528434824891429,-0.4903874919279587,-2.300196664781366,9
et,07170301401,2011,2015,0.24562628368386752,0.39130042889450145,0.3693042374136817,0.7782815978682048,7
et,07170402501,2011,2015,-0.5534163917112794,-0.7467658878212001,-0.20825961302112528,-2.0430265172745945,9
et,07180100101,2011,2015,0.18347382434222576,0.31855068639080864,-0.3946662620445063,-1.131868303695816,10
et,07180101001,2011,2015,0.4705794282987861,0.6864517378210246,-0.5988916695221764,-1.7775269312097002,7
et,07180102302,2011,2015,0.0583224277877651,0.24554166447493903,-0.08739976452474861,0.1662106790192295,7
et,07190100701,2011,2015,0.3646713850158461,0.5248777796469009,-0.6669728537543645,-2.4763872544452274,10
et,07190102302,2011,2015,0.07800207354912381,0.13269633271688613,-0.3890094167283689,-1.8706305992801318,7
et,07200101203,2011,2015,0.10447745634446547,0.12891780928039118,-0.2165063589645925,-1.3786376177151458,12
et,07200203802,2011,2015,0.2596299111185115,0.29998866662050416,0.32392248173018906,0.27721292135436965,11
et,07200500107,2011,2015,0.06663648227501773,0.3527738972685993,0.3642522766999408,0.810383062025211,8
et,07200800805,2011,2015,0.3025019521176609,0.1310705090583315,1.113688651829221,1.1781084656031693,11
et,07210103003,2011,2015,0.25113389558967636,0.21857086025305475,0.7992320033922529,1.1212348669190204,10
et,07210106202,2011,2015,-0.3181206467979988,-0.15939634217148183,-0.013455351375920258,0.9719008127133235,8
et,12010100401,2011,2015,-1.2534385339193916,-1.1876013686707183,-0.2687676866791416,8.870127648762481e-4,7
et,12010200401,2011,2015,1.1598293300435902,1.454193039067592,0.16516917423030697,0.3859778413177207,6
et,12010200901,2011,2015,-0.6821748942297955,-0.4572913408381522,-0.13595518926072006,0.23071063462251604,9
et,12010300103,2011,2015,2.22122837554811,2.5464944746734783,0.3342215136693713,0.6391854257668046,7
et,12020101701,2011,2015,0.7977404928309186,1.2017491961937181,-0.27094384735020083,0.20247825203030012,9
et,12020300401,2011,2015,-0.3825152360786346,-0.2828701368224492,-0.5919993930667593,-1.722857835010381,5
et,12030100107,2011,2015,-0.09771819612530946,-0.2115880829242963,0.06797759463036003,-0.04018917891128753,9
et,12030100704,2011,2015,-1.2810293509951012,-1.2849388165226319,-0.17234028537417825,-0.5374859681369093,10
et,12030201002,2011,2015,-0.03630842599037089,-0.27128999494752465,0.6786044747809061,2.022903200185482,8
et,12030240301,2011,2015,0.3823004995029886,0.3819485346474809,0.16228227135813822,-0.8459029005925774,4
et,12040101602,2011,2015,0.02526255233710568,0.10668468918659096,0.29643463556043737,0.8426205396785229,5
et,13010100102,2011,2015,0.15371265921744015,-0.13092594776457078,0.10304950929933454,0.299183733851334,8
et,13010100303,2011,2015,0.3361999360102757,-0.21850799876605917,0.8445980186170577,0.37221365017421737,11
et,13010100405,2011,2015,-0.21095540532834214,-0.42970748681994153,0.11541595046188641,0.15531672836790206,11
et,13010100601,2011,2015,0.47695163153754966,0.04796552334312801,0.41552869307120516,-0.027911443970411152,12
et,13010100704,2011,2015,-0.10686547893190741,0.21563394248720935,0.4121916918765636,1.9755914169826716,8
et,13010100905,2011,2015,-0.6223061385474691,-0.9012133431995466,0.4696397227321113,1.9856192409972908,5
et,13010101103,2011,2015,-0.18807827071201294,-0.13929007689994394,0.1748600766455003,0.23428611733816807,12
et,13010101304,2011,2015,-0.45326548894497837,-0.27224769886291234,-0.028326592341258207,0.9703886619133093,11
et,13010101405,2011,2015,1.008665666393695,1.2402604813269893,0.1800679770423116,0.08012815849285991,8
et,13010101603,2011,2015,-0.015177695157649806,0.20731108755272226,-0.02742110194283316,0.0419299257592724,10
et,15010200404,2011,2015,0.07508929656583688,-0.15694641745776577,1.4011044505284354,2.1528289551486957,7
et,15010200704,2011,2015,0.7498021545377285,0.5703854860460372,1.1762286389183314,0.7917035274783196,7
et,15010201002,2011,2015,0.14545170788272363,0.019908477710468653,-0.32010956750495495,-1.6551446329543709,9
et,15010201201,2011,2015,0.13010941076579235,0.2349745989200164,0.9872869965784908,2.870809106610941,7
et,15010201401,2011,2015,0.06619016259953248,0.12545146109340252,-0.3028511648266233,-1.3959320013584098,8
et,15010201605,2011,2015,-0.13518932972187347,-0.018180626431621643,-0.07593112017533292,0.034230043725192213,8
et,15010201805,2011,2015,0.26732865590464083,0.21753268655039218,0.5104990424585284,0.22516199007027496,11
et,15010202404,2011,2015,0.21388385483355402,0.23040921713406087,0.3654373644004164,0.31859025392122514,9
et,15010202801,2011,2015,0.36859901294877634,0.43373333623010196,1.037096561914291,2.7034130310509767,9
et,15010203102,2011,2015,0.26183037960483796,0.37405123254261124,1.1116262574540545,3.5529874415148632,7
mw,10101215,2010,2016,-0.6264325750540436,0.010900260289234721,-1.1084153757813209,-0.8134253819647803,14
mw,10103414,2010,2016,0.23916755567162948,0.42951830811110037,0.5047268449635071,0.7202701606419518,16
mw,10220103,2010,2016,0.14270757071680715,0.7239935222226686,0.22323720731293978,0.5533697295031301,16
mw,10302010,2010,2016,-0.059046313648737477,-0.08216167312793093,-0.17540722757533606,-0.4752132689018551,15
mw,10308636,2010,2016,-0.8227854891847894,-0.1894965182834344,-1.2665102049651327,-0.9216439351816057,15
mw,10502268,2010,2016,-0.3728845150779419,0.10032252341816406,-0.16361175945878179,-0.05129227398121424,13
mw,10505310,2010,2016,0.04498631153562415,0.17904097067391092,0.1323940534368254,-0.21462551072897285,16
mw,10732192,2010,2016,0.3001894578223489,0.372598700200746,-0.2288641349037282,0.7640892130372745,11
mw,10734370,2010,2016,0.3129146115902273,0.4590300655672934,0.29620827342142686,-0.20454723738783895,12
mw,10735173,2010,2016,1.3866858484679527,1.5649644647230159,0.8301057701784484,0.20101323957609435,14
mw,10744649,2010,2016,-0.062106585307466794,0.5191728335010211,-0.2996773868767347,-0.005432053683006672,12
mw,10746033,2010,2016,-0.5047707741985934,-0.31921445541994964,0.2095681320539769,0.8584575177068274,12
mw,20111718,2010,2016,-0.5254731272175647,-0.07996485210898756,-1.061811108545148,-1.146166006299021,12
mw,20112661,2010,2016,-0.08782689076468214,0.3423920121714591,-0.7700554529605926,-0.43770233735609176,16
mw,20205207,2010,2016,0.20988403554857188,0.7100177546642914,0.1662114772284821,0.018901877771823714,15
mw,20206362,2010,2016,0.6523585864171159,0.9164107813388104,-0.053047557240688055,-0.6377531570221371,15
mw,20303065,2010,2016,0.07788819484797299,0.2397843500065515,0.1352677254202173,-0.04070897666751692,16
mw,20306557,2010,2016,0.06205584973193164,0.31503141077445607,-0.20157576500935617,0.013192949306985592,14
mw,20404032,2010,2016,-0.288053558046065,-0.22763140683837804,-0.04385180689383406,-0.08122024802547857,15
mw,20404575,2010,2016,-0.6297258770260481,-0.23668650395201654,-1.0171616973361506,-0.020584922581040846,16
mw,20407398,2010,2016,-0.6364755203599141,-0.4218236217666008,-1.0582727662991198,-0.1437077416049086,16
mw,20407481,2010,2016,0.1257269702702723,0.10880337332880487,-0.11680570463507585,0.21340460355233848,15
mw,20508349,2010,2016,0.2740569516513943,0.06048677209856919,0.46953234083803846,0.3824399739854531,15
mw,20601626,2010,2016,0.3713425211718219,0.7762629534915189,-0.7706667219571689,-0.019899369935447733,13
mw,20603090,2010,2016,-0.7677571231351472,-0.05269836536858667,-0.614579884685412,-0.6569279295849477,14
mw,20603533,2010,2016,-0.3135075672535401,-0.14531272475670545,0.1370368965432313,0.4605201556795394,12
mw,20607260,2010,2016,1.2495657095017383,1.4071144834284373,-0.1936542679954623,0.6542463739443574,13
mw,20607315,2010,2016,0.4363414574979031,0.5078743281261164,-0.314138835657329,-0.3775849277622264,15
mw,20610050,2010,2016,-0.07542880616861818,0.0989678676435304,-0.2621992935742458,0.3984105191910611,14
mw,20614477,2010,2016,-1.2328675549465635,-0.4371719366972129,-1.663492111011759,-0.9814209603523552,14
mw,20615064,2010,2016,-0.5169462330764607,0.21722553226341135,-1.2427992191208916,-0.838037255048999,14
mw,20615735,2010,2016,-0.6229689296194744,-0.1093455933410008,-0.8244577332735833,-0.6557341801076051,15
mw,20705372,2010,2016,-1.095386455382183,-0.5264398207340183,0.48726709799101314,-0.19091529511303845,14
mw,20801046,2010,2016,-0.01729660012369516,0.11946743779119266,0.3982006647977152,0.18468950704852208,15
mw,20803156,2010,2016,0.17913205724239753,0.2529138717451103,-0.009195750346854041,-0.506422150063345,15
mw,20804405,2010,2016,-0.0687530742887775,-0.00389788012026663,0.8402531364892645,0.45059926212252277,15
mw,20807727,2010,2016,0.11562803005243985,-0.36861345425938724,0.3322020542848886,0.05315551626745387,16
mw,20808421,2010,2016,-0.4037317921911468,-0.14618883847102715,-0.10277767240742347,-0.2576962886263556,16
mw,20906524,2010,2016,0.13455191261000346,0.41624955473180264,0.1644442758518776,0.5426020350287845,16
mw,20906605,2010,2016,0.578806752695578,0.46481556836398547,-0.11089180393215968,0.0958547824341622,14
mw,20908119,2010,2016,-0.37008463261018004,0.09510324352910825,-0.19693432886467135,-0.04375373400165719,16
mw,20909113,2010,2016,0.9617884241278906,1.1958652181096983,0.24211418296871412,0.09412398245412468,12
mw,21037030,2010,2016,-0.10821501269347841,0.18553832332622172,-0.08533303240588151,0.034811387344091074,12
mw,21037536,2010,2016,-0.07936374733812285,0.10143122733803359,-0.26767983181065363,-0.14118265946287678,13
mw,21048764,2010,2016,-0.24420185289867904,0.020977415859042708,-0.22822926871978363,0.00798242665935924,12
mw,21051203,2010,2016,-0.10008683097490191,-0.13418238158207532,0.006942457124465229,0.05105320455674196,12
mw,21055241,2010,2016,0.41146243412961586,0.26286084810010946,-0.5984401777846995,-0.5580398441368013,13
mw,21055693,2010,2016,-0.03535773030536516,0.026325617222057188,-0.2676798318106536,-0.14118265946287678,13
mw,21066096,2010,2016,0.09670692568152199,-0.007273938201339978,0.5732394385698186,0.1534051144763912,7
mw,21066339,2010,2016,-0.27479195076698654,-0.37149787470335577,0.21183048549892058,-0.37346727252634476,10
mw,21080308,2010,2016,-0.5409537439842561,-0.46500307233818616,-0.5699516161197854,-0.3853868481836866,14
mw,21081573,2010,2016,-0.8122207801081807,-0.5304115790139443,-0.24140379446762006,0.0051807007691033755,11
mw,21086069,2010,2016,-0.24440269869094045,-0.22447388685310313,-0.5189364213459048,-0.6620870884769675,12
mw,21086436,2010,2016,-0.010120885561787992,-0.08792267615139306,-0.06271246022513305,0.038625218160678355,15
mw,30101280,2010,2016,0.45629051082497657,0.8988938830394555,-0.2264352218696609,-0.11492291384464204,15
mw,30101545,2010,2016,0.23909660339710506,0.7285530058437076,0,0.05011075893331363,16
mw,30103074,2010,2016,0.7475222374572652,0.8772432590486907,0.07018694886893645,-0.7464359731701148,16
mw,30104708,2010,2016,0.24811815808847737,0.5376423509058258,-0.2939646573053111,-0.003727713438414765,16
mw,30105325,2010,2016,0.9709895351656859,0.9498262586647963,1.0098935205247557,0.23457523343233266,16
mw,30107624,2010,2016,-0.33194025938439725,0.20994711398510194,-1.0283905171646635,-0.38483436657380155,15
mw,30109724,2010,2016,0.7746888016393676,0.8797422852554914,0.6495959180550762,0.342471932212572,16
mw,30202252,2010,2016,-0.30263771951342217,0.15510337042179365,-0.08320246964711514,0.612593215898495,16
mw,30208396,2010,2016,0.14251749534362634,0.8629884978305778,-1.2181501195409812,0.07308432962304011,15
mw,30212307,2010,2016,0.34599611434998373,0.5792033704154392,0.36047935813511717,0.4243804394208357,15
mw,30302601,2010,2016,-0.5668079157171017,-0.19541324896660897,-0.5812352556206575,0.009713226639396779,14
mw,30305082,2010,2016,-0.416326423061844,-0.005379334242297558,-0.9680942826856418,-0.20425423200546236,12
mw,30305580,2010,2016,0.4475547230836393,-0.10112262111823786,0.9583687658750883,0.11003874597332253,16
mw,30306555,2010,2016,-0.36982024632287536,-0.1126604686855688,0.09991883516490027,0.3323421558079498,14
mw,30403444,2010,2016,-0.8840500724881366,-1.0116137458408003,0.46953234083803846,0.38243997398545304,15
mw,30406710,2010,2016,-0.43376303087324175,-0.6628070059940154,1.0558703863111527,0.5514753444185677,15
mw,30501383,2010,2016,-1.0614164503599979,-0.8106721995607222,-0.2565509736482715,0.003124455772532488,11
mw,30504518,2010,2016,-0.9232576818161032,-0.8198582703966899,0.2780025607668454,0.29890406884921056,14
mw,30602235,2010,2016,0.021585261496727945,0.5345825500684772,-0.4349797266923121,-0.2607410459604958,16
mw,30620196,2010,2016,-0.2672294981646412,0.1964775227238239,-0.21139554647186296,0.37971427416633385,10
mw,30704313,2010,2016,-0.4331075987126635,0.15572120611345697,-0.7398193696015334,-0.5785831358555735,15
mw,30705391,2010,2016,1.4470675385399192,1.243443808302515,-0.5266908353635993,-0.29295004039271844,15
mw,30708665,2010,2016,-0.8460757023012646,-0.19502171708233154,-0.7022814128628969,0.08926770871124504,11
mw,30709438,2010,2016,0.13956378432614153,0.11544689601657912,0.16382656028223777,0.14588633913696675,14
mw,30801672,2010,2016,0.5418986103911957,0.8350822036556788,-0.08157311355643207,0.1584706843468351,15
mw,30801679,2010,2016,0.4293621269755592,0.723680361421121,-0.2939646573053111,-0.0037277134384147304,16
mw,30803115,2010,2016,0.764480707966953,1.0643869399473231,0.1437880708446996,-1.021939937306747,16
mw,30806611,2010,2016,0.67167718702347,0.6583827946470459,0.389581448982525,-0.0015754191157734234,15
mw,30901054,2010,2016,0.0011889988688289083,0.3490133215430678,0.005747343966783711,0.39794382705622544,16
mw,30901475,2010,2016,0.12254749023497546,0.12433695398388744,-0.35694495538190824,-1.3715592360681297,15
mw,31001749,2010,2016,0.5998956844392331,0.10356909430056105,1.9693432886467135,0.9887556882830225,16
mw,31002169,2010,2016,0.29449963549964553,0.04789022931743225,-0.016019102496219954,-0.23796834892914442,13
mw,31004312,2010,2016,0.23219087253053877,0.062153682842514296,1.338399159053268,1.006577850914266,13
mw,31108703,2010,2016,0.46153050265621337,0.28450645366407407,0.027407379308646267,0.13219263828255876,12
mw,31201007,2010,2016,-0.1684163046814559,0.17498027862955623,-0.1126947673502031,-0.46372772812921975,15
mw,31201104,2010,2016,-1.0616550060775662,-0.5105373757321852,-0.11929442021903007,0.3981616167191487,15
mw,31201516,2010,2016,-0.2102069481550837,-0.001458412530436126,0.5607703573789155,-0.4022983266108838,15
mw,31435120,2010,2016,-0.28370409716622447,-0.12580109901215106,-0.7954751046169884,-0.3015156341808485,9
mw,31435753,2010,2016,0.6644114451511384,0.6198826594689272,0.09502393482107482,-0.08628159345701639,12
mw,31439102,2010,2016,0.18265680647372207,0.24952644740796417,-0.33595960834892696,-0.011418923777233102,14
mw,31441389,2010,2016,-0.1257588874254814,-0.013637372502990084,-0.0041226679360920615,0.27906201333778513,8
mw,31443270,2010,2016,-0.6858274452610509,-0.47167339158535765,0.09921794665481198,0.06729502176939292,12
mw,31532674,2010,2016,-1.3258213359350959,-1.0792632766725618,0.19154263070190553,0.7559402174191047,11
mw,31536118,2010,2016,-0.12000787720843858,0.2697859440104256,-0.7469321521738373,-0.08776378305417348,11
mw,31539670,2010,2016,0.1484610637435315,0.5684605673007266,-0.17609403489851946,-0.12532026299880367,13
mw,31546760,2010,2016,-0.6223223311022826,-0.26372066630730334,-0.0967584915487287,0.03140270685490725,8
mw,31550254,2010,2016,-0.6321136851098481,-0.6959701725124564,0.34206796486436203,0.11275916314768851,11
mw,31555614,2010,2016,-0.6287473561168545,-0.7157238260603103,0.2668785127109107,1.527426463246013,11
ng,12222012422,2010,2015,-0.16414837690547404,-0.045872319858143745,0,0.05011075893331364,6
ng,12222032266,2010,2015,0.18662336928749182,0.3036172311226908,0.15481358647796595,0.080043642258764,5
ng,12222032530,2010,2015,0.019431334405868916,0.4457728375820924,0.29201426158768967,-0.35812385261424823,6
ng,122220522432,2010,2015,-0.44422975286669525,-0.8458312422301144,1.3902029836920973,0.305708089447325,8
ng,12222052664,2010,2015,-1.013628559160803,-1.5214932022277379,1.2542492045026605,0.2798215743860215,3
ng,12222091792,2010,2015,1.266214265213668,1.262252974857399,0.689354147879265,-0.1699236439325923,8
ng,12222111806,2010,2015,0.48236916511629946,0.28321861591738573,1.180318917949497,0.664294259911264,7
ng,12222112594,2010,2015,-3.2747503838945784,-4.360983264231262,0.31356230112566513,0.1075384627964906,6
ng,122221421354,2010,2015,-1.1954321033521067,-0.9112942458617407,-0.5644121420261973,-0.053259108020404886,5
ng,12222161428,2010,2015,0.29823074547163697,0.283716362548653,-0.007663125289044966,-0.41366666523056855,6
ng,12222182596,2010,2015,1.0516700995810955,0.8686233813857894,0,0.05011075893331364,4
ng,122222011296,2010,2015,-0.5516940788290461,-0.3889511957627111,0.115126407816041,0.0731699371243322,6
ng,123230221982,2010,2015,0.64716756643878,0.7060187550817935,-0.3016096522036202,-1.9867305193660472,7
ng,123230322348,2010,2015,2.0306783699011675,2.6018406896014983,0.018329379467995455,0.8586736727354533,8
ng,12323042322,2010,2015,0.3378550044341753,0.40556747681484123,0.3627358443087859,0.38075809144202005,7
ng,12323061970,2010,2015,0.6661486190171776,-0.08459083189196999,1.703474179526193,0.8239757597969146,8
ng,123230712316,2010,2015,0.7836936850547369,1.21181720657509,-0.392787655482473,0.5566342408740529,8
ng,1232307178,2010,2015,-0.2597463765517793,-0.045085568069592935,0.5923232764172806,1.480224942650143,7
ng,123230815180,2010,2015,1.0264084538453078,0.9931491512139748,1.009453689927014,1.3904295623505898,8
ng,12323081556,2010,2015,0.35036182162138446,0.4814686506622514,0.5698076215147879,1.4259971571445496,8
ng,12323092998,2010,2015,-0.0035537922863258706,0.43657863460396285,0,0.05011075893331364,3
ng,12323112516,2010,2015,0.36318202795617516,0.13001698729982666,1.3919351254153987,1.044836534593504,5
ng,12323152924,2010,2015,0.4632891939266865,0.3624111937913677,0.96286471609654,0.021394832714678916,9
ng,12323161140,2010,2015,1.4373561986196783,1.8203892225066545,0,0.05011075893331376,7
ng,12525022728,2010,2015,1.8058280704149452,1.2185354257035834,1.8353950550197209,-2.3879875628709177,1
ng,12525042222,2010,2015,2.793066204878244,2.8229396294497473,1.349513362045262,0.2977075481758427,9
ng,12525072814,2010,2015,0.8309595318039149,1.1084804948334779,0,0.05011075893331364,1
ng,125250812788,2010,2015,0.4534100936117718,0.2755579001431756,0.37340176824001814,-0.41105767927288095,7
ng,12525092248,2010,2015,-0.4622084434714759,0.38759019785816123,-0.9253606527989054,0.8053824956715474,3
ng,125251121424,2010,2015,1.2892908065182942,1.4186426077593635,0.7831216913636261,0.06030144640595992,7
ng,12525132128,2010,2015,0.06674468003804017,0.7339038828189138,-0.9406869033769955,-0.12217235265621725,3
ng,12626012822,2010,2015,-0.3947409097396454,-1.3315925369656467,1.5946773262600746,0.22706971675598253,8
ng,126260311786,2010,2015,1.3458206286108452,1.5252369024396335,0.7663431482218773,1.0227366116999264,10
ng,12626031658,2010,2015,0.38247997942613343,0.030351196102927816,1.2465860792136154,-0.18395584977786075,8
ng,12626052594,2010,2015,-1.5158057672368366,-2.3563052694377733,1.60313034850442,1.8459395752169583,8
ng,12626061516,2010,2015,0.5184784386827321,0.12543364367487447,0.8401618477606146,1.2835137343706542,6
ng,12626082820,2010,2015,1.4454620979073685,1.2846276860810062,1.5984640067845057,2.1923589749047276,7
ng,12626112424,2010,2015,-0.6843386055545497,-0.9042450839727685,-0.1732332855078837,0.13299013693008355,8
ng,126261321462,2010,2015,-0.6495612655349985,-1.7038959061742505,1.9224848757169601,0.517799801136243,8
ng,126261322248,2010,2015,1.0300782526570007,0.6384307266994775,1.1599459378461654,0.8790489053168056,6
ng,126261522178,2010,2015,-2.2280267203492077,-1.6173433278219034,-1.329170666328769,0.11624382645228451,6
ng,126261522196,2010,2015,-0.6412125976687703,-0.682312405032162,-0.590581429839802,0.0446978570059532,9
ng,12626162254,2010,2015,1.3377143727898542,0.5296310653765134,1.9043631826211258,1.7860092546040223,8
ng,126261821276,2010,2015,-2.491401388116777,-2.3825279507472032,-0.7159225178986699,-1.0097040015712535,4
ng,12626182494,2010,2015,-1.3753360826100118,-1.5611099956906886,-0.08735657931818004,0.03082136323600838,6
ng,12626211940,2010,2015,0.5588430514653154,0.0640228404611689,2.0173289960147107,0.21407710642317312,9
ng,12626212100,2010,2015,-1.3812259845793384,-1.5615595918709317,0.3288885517037552,1.035093311124255,3
ng,126262321688,2010,2015,-0.30725070320834963,-0.4867053338050867,-0.2585129661895772,-0.45960882832111,10
ng,12626252926,2010,2015,2.365116053644024,1.6541830588956477,1.8023967906755858,1.921459161370924,6
ng,13131012604,2010,2015,0.5187092186583756,0.8611745464750538,-0.7493319247732775,-1.4732611841207661,8
ng,13131032874,2010,2015,-0.6434268530492383,-0.8734049767643299,-0.011494687933567532,-0.6455553773125096,8
ng,131310512914,2010,2015,0.6414706076241167,0.5790850324533288,0.9823388259812205,0.6410213257644264,9
ng,13131071724,2010,2015,-0.19645096778354618,-0.03490735285112415,-0.2634347247135254,-0.395020872592574,7
ng,131310721092,2010,2015,0.004256616681958025,-0.07815382251388851,0.7617452730484504,0.7444701572015971,5
ng,131310921026,2010,2015,-4.238956216542931,-4.4174297155500675,-1.4340197309326284,-1.5996461809426292,2
ng,131311122966,2010,2015,1.4194032921723247,1.7857967992214998,0.33988797315180014,-0.40138893028969214,9
ng,13131122350,2010,2015,0.02585005996095957,0.11124412993593581,0.1644442758518776,0.5426020350287845,4
ng,13131132332,2010,2015,0.5278192448183846,0.1362758707756818,1.0503164206115805,0.5507213879198251,3
ng,13131152680,2010,2015,-0.466067838964565,-0.5920687994060543,-0.1659903777247698,-1.1686872544981934,7
ng,131311621344,2010,2015,2.5400057971626997,2.6314441453445134,-0.0822221379259388,-0.19613487911442162,4
ng,13737021972,2010,2015,-0.3716149610750456,-0.47265325011016157,1.1276178915557322,3.4271937950165423,7
ng,13737061156,2010,2015,1.0807614051609822,0.5235161046631385,2.961756287724763,4.291536412978759,8
ng,137370614144,2010,2015,0.15683493511821195,-0.14267307955626224,-0.35275758876637325,-0.014495407912760437,8
ng,137370626,2010,2015,0.6514742134088858,0.005801985488806056,2.9685760125997964,4.028571731451654,7
ng,177012606,2010,2015,0.2442056158529938,0.2518449909400347,-0.8457134186667989,-2.4827015181291068,7
ng,177022632,2010,2015,0.8487473585578517,1.7928854074733325,-0.8354753895839215,1.5154055578831651,4
ng,1770524186,2010,2015,1.1906281945380137,1.8742669482216332,-0.6775760620139913,0.6658136890965359,5
ng,177072560,2010,2015,0.1681607273506171,1.0843354595468007,0.411110689629694,1.2813389491719906,4
ng,177082754,2010,2015,-0.8846854867761428,0.04540642357317115,-0.929192215443428,0.5734937835896062,4
ng,1770921226,2010,2015,4.236995729871494,6.1015205323322705,0.6577771034075104,2.020075863315197,1
ng,1771022726,2010,2015,0.9298081243130012,1.4064775288149944,-0.08997079724131692,2.187429616603786,3
ng,1771122532,2010,2015,-2.3086530262574674,-0.9923109726568942,-1.5524852550502357,0.6905270879451932,2
ng,177132304,2010,2015,0.07252525700603649,0.6195002434879048,-2.154722701462024,-1.271898451449263,9
ng,177151294,2010,2015,-0.3251361017450217,-0.2732992046257975,-0.4021324087963688,-0.5775972641953854,5
ng,177152780,2010,2015,0.6570079452062997,0.9163070243868451,-0.39466626204450617,-1.131868303695816,5
ng,1771721248,2010,2015,-0.2870828023384521,-0.6505845743847897,0.9314911530301415,-0.3341390384738141,5
ng,1771821640,2010,2015,-1.0092766450345614,-1.5502940292089158,-0.10962951723458508,-0.2782167584636668,9
ng,1771911612,2010,2015,0.8129900795088822,0.872751866475639,0.47034345168849767,0.13625231472807908,8
ng,177222234,2010,2015,-0.11972390153005352,0.12186723291292463,0.6635136465643815,0.3550008753176765,5
ng,177222892,2010,2015,-0.3617170907012987,-0.40463783434152045,0,0.05011075893331364,2
ng,21515022590,2010,2015,0.6573254959283936,0.17064168296945226,1.881373806753991,0.3946769821123754,1
ng,21515032634,2010,2015,0.9468568202050835,1.00641725275752,0.9110705223475936,0.7949371877448004,8
ng,21515061148,2010,2015,0.4252141241695119,0.9067724930169238,-0.9024964440768064,-1.5947745692080049,5
ng,21515061398,2010,2015,0.6789463240461211,0.9925812419215543,-0.1509889244759574,-1.3641705709421668,8
ng,21515072458,2010,2015,0.17453631589152305,0.11285639658050722,-0.4447398578982257,-0.8013067777375825,6
ng,215150821682,2010,2015,-2.875338940366711,-1.934075512176014,-0.7762426275251179,0.37031892343925343,2
ng,21515102616,2010,2015,1.2114010061688103,0.9027151268008455,0.6117983516732403,-0.7625886816680969,4
ng,215151121938,2010,2015,0.3727566104736947,0.594899439784141,0,0.05011075893331364,2
ng,22201260,2010,2015,-1.4004361730341293,-1.300577817490336,-0.3196928013569012,-0.3783388842609691,5
ng,2220321224,2010,2015,-0.6616771713198052,-0.8693233069400852,1.316727088408998,0.907762757248394,6
ng,222052712,2010,2015,-1.626173520196766,-1.3239611577980455,-0.7525495227015964,-0.08771573033831108,5
ng,2220721302,2010,2015,-0.9031854452009165,-0.6300435645640683,-0.5441037664631789,-0.44586023982974593,7
ng,2220921040,2010,2015,0.5042880665239984,0.6151862834877936,0.2642444330898287,-0.3618936351079616,4
ng,2221021300,2010,2015,-0.22618322785423198,-0.14707679417207076,-0.2466664137778164,-0.6886261552098925,4
ng,222122956,2010,2015,-0.14080477070340527,0.07753223839444448,-0.9878385367052429,0.1774413128091748,6
ng,222142898,2010,2015,0.9882023353077778,1.490326601987656,0.05084541683702597,1.3556493483723635,5
ng,2221518,2010,2015,-0.046559316059387956,-0.24915027051121652,0.5890103168574917,0.8520401714874514,8
ng,222162200,2010,2015,-1.0943517044064095,-1.3923041184747897,0.3058991758366202,-0.35623896136739164,2
ng,2221821592,2010,2015,0.45361579770317656,0.6325964296956416,0.4703434516884977,0.13625231472807908,2
ng,22221218,2010,2015,0.27090934634008196,-0.003695479275308607,0.8532871388522468,0.3384937906087604,7
ng,23434012526,2010,2015,-1.7436797592434168,-0.9492876353307524,-1.881373806753991,-0.29445546424574814,2
ng,23434032198,2010,2015,-2.0563647327493486,-2.32793678651734,-0.011280013603286596,-0.08575417103061805,7
ng,234340521706,2010,2015,1.1593984520969884,0.8763257633177874,0.3058991758366202,-0.35623896136739164,4
